flow_id,signal_time,passage_time,side,signal_close,entry,atr14,frozen_residual12_atr,time_only_net_atr,post_mae_atr,post_mfe_atr,time_to_mae_h,time_to_mfe_h,fp_fav05_time,fp_fav10_time,fp_fav15_time,mae_ge_05,mae_ge_10,mae_ge_15,mae_ge_20,wick_origin_any,origin_close1_trigger,origin_close1_time,origin_close1_net_atr,origin_close2_trigger,origin_close2_time,origin_close2_net_atr,entry_close2_trigger,entry_close2_time,entry_close2_net_atr,hard_sl15_trigger,hard_sl15_time,hard_sl15_net_atr
1949,2024-05-02 12:15:00+00:00,2024-05-02 12:30:00+00:00,1,58681.0,58825.514285714286,289.0285714285715,0.0909450375642654,-0.010819147884528549,2.210211546065647,2.8086694345591243,1.25,9.0,2024-05-02 12:30:00+00:00,2024-05-02 14:30:00+00:00,2024-05-02 14:30:00+00:00,True,True,True,True,True,True,2024-05-02 12:45:00+00:00,-1.1138242882562266,True,2024-05-02 13:00:00+00:00,-1.2096625642546348,True,2024-05-02 12:45:00+00:00,-1.1138242882562266,True,2024-05-02 13:00:00+00:00,-1.6017641854487912
1950,2024-05-03 00:15:00+00:00,2024-05-03 00:45:00+00:00,1,58851.8,58964.83571428572,226.07142857142856,0.7571248025276194,0.6267128436018691,0.6486255924171012,4.476745655608195,10.0,2.5,2024-05-03 01:00:00+00:00,2024-05-03 01:00:00+00:00,2024-05-03 01:00:00+00:00,True,False,False,False,True,False,2024-05-03 12:15:00+00:00,0.6267128436018691,False,2024-05-03 12:15:00+00:00,0.6267128436018691,False,2024-05-03 12:15:00+00:00,0.6267128436018691,False,2024-05-03 12:15:00+00:00,0.6267128436018691
1951,2024-05-03 12:15:00+00:00,2024-05-03 12:30:00+00:00,1,59136.0,59245.02142857143,218.0428571428576,16.183876040096933,16.04801967175519,0.6967503112101364,18.748509467339264,0.0,11.0,2024-05-03 12:30:00+00:00,2024-05-03 12:30:00+00:00,2024-05-03 12:30:00+00:00,True,False,False,False,True,False,2024-05-04 00:15:00+00:00,16.04801967175519,False,2024-05-04 00:15:00+00:00,16.04801967175519,False,2024-05-04 00:15:00+00:00,16.04801967175519,False,2024-05-04 00:15:00+00:00,16.04801967175519
1952,2024-05-04 01:00:00+00:00,2024-05-04 01:15:00+00:00,1,62810.7,62931.85,242.29999999999976,3.965125877011973,3.8352623813454434,1.699752373091205,6.669624432521686,1.25,9.75,2024-05-04 01:15:00+00:00,2024-05-04 01:15:00+00:00,2024-05-04 01:15:00+00:00,True,True,True,False,True,True,2024-05-04 02:00:00+00:00,-1.2468672100701683,True,2024-05-04 02:15:00+00:00,-1.1053071605447742,True,2024-05-04 02:00:00+00:00,-1.2468672100701683,True,2024-05-04 02:00:00+00:00,-1.6298634956665188
1954,2024-05-05 23:15:00+00:00,2024-05-05 23:30:00+00:00,-1,64156.4,64079.24285714286,154.31428571428685,-0.6710794297352238,-0.8787051934826765,9.206906128494632,2.677930012960567,8.75,3.5,2024-05-05 23:30:00+00:00,2024-05-06 02:45:00+00:00,2024-05-06 02:45:00+00:00,True,True,True,True,True,True,2024-05-06 00:30:00+00:00,-0.9091625162006727,True,2024-05-06 00:45:00+00:00,-0.8845374467690672,True,2024-05-06 00:30:00+00:00,-0.9091625162006727,True,2024-05-06 00:15:00+00:00,-1.7076257637474441
1955,2024-05-06 11:15:00+00:00,2024-05-06 11:30:00+00:00,-1,64182.8,64001.40714285715,362.7857142857143,1.8639299074621207,1.775721628273304,0.8095491238432585,3.7104745028548987,0.5,7.75,2024-05-06 12:15:00+00:00,2024-05-06 12:30:00+00:00,2024-05-06 12:45:00+00:00,True,False,False,False,True,False,2024-05-06 23:15:00+00:00,1.775721628273304,False,2024-05-06 23:15:00+00:00,1.775721628273304,True,2024-05-06 11:45:00+00:00,-0.5752529730261685,False,2024-05-06 23:15:00+00:00,1.775721628273304
1957,2024-05-07 19:30:00+00:00,2024-05-07 19:45:00+00:00,-1,63092.6,62995.517857142855,194.16428571428645,3.608376558878679,3.446154351984665,0.9362285251812016,4.843928190413097,0.5,4.75,2024-05-07 20:45:00+00:00,2024-05-07 21:45:00+00:00,2024-05-07 22:15:00+00:00,True,False,False,False,True,True,2024-05-07 20:00:00+00:00,-0.7389613453261308,False,2024-05-08 07:30:00+00:00,3.446154351984665,True,2024-05-07 20:00:00+00:00,-0.7389613453261308,False,2024-05-08 07:30:00+00:00,3.446154351984665
1960,2024-05-09 12:30:00+00:00,2024-05-09 13:15:00+00:00,-1,61448.4,61321.87857142858,253.0428571428565,-5.979308982103539,-6.100477939931124,8.39905718963472,1.877858070343853,9.5,0.5,2024-05-09 13:30:00+00:00,2024-05-09 13:30:00+00:00,2024-05-09 13:30:00+00:00,True,True,True,True,True,True,2024-05-09 14:45:00+00:00,-0.8468224326765461,True,2024-05-09 15:00:00+00:00,-2.17821745328289,True,2024-05-09 14:45:00+00:00,-0.8468224326765461,True,2024-05-09 15:00:00+00:00,-1.6211689578275703
1964,2024-05-11 18:00:00+00:00,2024-05-11 18:30:00+00:00,1,61047.9,61148.58571428571,201.3714285714284,-0.65841373439273,-0.8102440763337062,2.126844494892149,0.6282633371169121,2.0,0.25,2024-05-11 18:45:00+00:00,,,True,True,True,True,True,True,2024-05-11 19:30:00+00:00,-0.7009932250283712,True,2024-05-11 20:30:00+00:00,-1.165805937854698,True,2024-05-11 19:15:00+00:00,-0.5718785825766118,True,2024-05-11 20:30:00+00:00,-1.6518303419409734
1965,2024-05-12 07:45:00+00:00,2024-05-12 08:00:00+00:00,1,60803.8,60852.28928571429,96.9785714285707,5.580724755100567,5.266983851366308,0.9753627458201871,10.281763276128826,0.25,8.25,2024-05-12 08:00:00+00:00,2024-05-12 08:30:00+00:00,2024-05-12 08:30:00+00:00,True,False,False,False,True,False,2024-05-12 19:45:00+00:00,5.266983851366308,False,2024-05-12 19:45:00+00:00,5.266983851366308,False,2024-05-12 19:45:00+00:00,5.266983851366308,False,2024-05-12 19:45:00+00:00,5.266983851366308
1967,2024-05-13 13:15:00+00:00,2024-05-13 13:30:00+00:00,-1,62799.0,62687.70714285714,222.5857142857141,-1.397182465823745,-1.5379994705089386,3.3797894871959437,0.6626981580129809,2.75,4.75,2024-05-13 13:30:00+00:00,,,True,True,True,True,True,True,2024-05-13 14:00:00+00:00,-1.321453677555996,True,2024-05-13 14:15:00+00:00,-1.6080848308837803,True,2024-05-13 14:00:00+00:00,-1.321453677555996,True,2024-05-13 14:15:00+00:00,-1.6408170046851864
1976,2024-05-20 17:30:00+00:00,2024-05-20 18:00:00+00:00,1,68239.9,68404.42499999999,329.0499999999998,8.24274426378973,8.138801967786083,0.47568758547331497,11.330724813858128,0.0,6.25,2024-05-20 18:30:00+00:00,2024-05-20 18:30:00+00:00,2024-05-20 19:15:00+00:00,False,False,False,False,False,False,2024-05-21 05:30:00+00:00,8.138801967786083,False,2024-05-21 05:30:00+00:00,8.138801967786083,False,2024-05-21 05:30:00+00:00,8.138801967786083,False,2024-05-21 05:30:00+00:00,8.138801967786083
1980,2024-05-24 06:00:00+00:00,2024-05-24 06:15:00+00:00,-1,67607.1,67510.24285714286,193.71428571428467,-8.501474926253744,-8.675727028023656,8.722418879056045,4.49756637168146,11.75,2.0,2024-05-24 06:15:00+00:00,2024-05-24 06:15:00+00:00,2024-05-24 06:15:00+00:00,True,True,True,True,True,True,2024-05-24 14:15:00+00:00,-1.7913612463126747,True,2024-05-24 14:30:00+00:00,-1.41142024336279,True,2024-05-24 14:30:00+00:00,-1.41142024336279,True,2024-05-24 14:15:00+00:00,-1.6742521017698775
1982,2024-05-25 13:45:00+00:00,2024-05-25 15:00:00+00:00,1,69038.3,69131.55714285714,186.51428571428443,0.2629442401961159,0.07761914062503616,1.5412071078431122,1.4103094362745552,0.75,8.0,2024-05-25 15:00:00+00:00,2024-05-25 23:00:00+00:00,,True,True,True,False,True,True,2024-05-25 15:45:00+00:00,-1.1635726485906586,True,2024-05-25 16:00:00+00:00,-1.2659776731004946,True,2024-05-25 15:30:00+00:00,-0.2912534083945898,True,2024-05-25 15:45:00+00:00,-1.685325099571108
1984,2024-05-27 14:00:00+00:00,2024-05-27 14:15:00+00:00,1,69004.3,69092.67857142858,176.75714285714432,-1.996969207144636,-2.1924144306150946,3.7541824941404505,9.376262830356296,11.75,2.0,2024-05-27 14:15:00+00:00,2024-05-27 14:30:00+00:00,2024-05-27 14:45:00+00:00,True,True,True,True,True,True,2024-05-28 01:45:00+00:00,-2.7519392022953286,True,2024-05-28 02:00:00+00:00,-2.1924144306150946,True,2024-05-28 02:00:00+00:00,-2.1924144306150946,True,2024-05-28 01:45:00+00:00,-1.6954452234704553
1988,2024-05-30 02:45:00+00:00,2024-05-30 03:15:00+00:00,1,67980.0,68060.13928571428,160.278571428571,2.0873702036632986,1.8750519296760437,5.57241855697666,5.052208208921989,5.0,10.75,2024-05-30 03:45:00+00:00,2024-05-30 03:45:00+00:00,2024-05-30 04:30:00+00:00,True,True,True,True,True,True,2024-05-30 06:15:00+00:00,-0.828990139934872,True,2024-05-30 07:00:00+00:00,-1.0685730090467414,True,2024-05-30 03:30:00+00:00,-0.2287851397120623,True,2024-05-30 06:30:00+00:00,-1.7123182739873002
1993,2024-06-03 00:45:00+00:00,2024-06-03 01:00:00+00:00,1,67863.6,67925.77857142857,124.35714285714286,15.01257897759906,14.739471309592169,0.5675473865594687,15.32538770821372,0.0,11.5,2024-06-03 01:00:00+00:00,2024-06-03 01:00:00+00:00,2024-06-03 01:00:00+00:00,True,False,False,False,True,False,2024-06-03 12:45:00+00:00,14.739471309592169,False,2024-06-03 12:45:00+00:00,14.739471309592169,False,2024-06-03 12:45:00+00:00,14.739471309592169,False,2024-06-03 12:45:00+00:00,14.739471309592169
1996,2024-06-04 13:30:00+00:00,2024-06-04 13:45:00+00:00,1,69594.9,69686.9,184.0,7.43423913043483,7.244872554347873,1.8184782608695178,9.254891304347874,0.75,11.75,2024-06-04 13:45:00+00:00,2024-06-04 13:45:00+00:00,2024-06-04 14:00:00+00:00,True,True,True,False,True,True,2024-06-04 13:45:00+00:00,-0.8431709239129802,False,2024-06-05 01:30:00+00:00,7.244872554347873,False,2024-06-05 01:30:00+00:00,7.244872554347873,True,2024-06-04 14:30:00+00:00,-1.6893665760869565
1997,2024-06-05 16:45:00+00:00,2024-06-05 17:00:00+00:00,1,71355.8,71522.95714285715,334.3142857142853,-1.283992821126433,-1.3909624604734978,2.427826681480233,0.8068541150328719,6.25,1.0,2024-06-05 17:45:00+00:00,,,True,True,True,True,True,True,2024-06-05 18:15:00+00:00,-1.1385054055209034,True,2024-06-05 18:30:00+00:00,-1.3538716135373123,True,2024-06-05 18:15:00+00:00,-1.1385054055209034,True,2024-06-05 18:45:00+00:00,-1.6069696393470676
1999,2024-06-07 06:00:00+00:00,2024-06-07 06:30:00+00:00,1,71244.2,71317.19642857142,145.99285714285776,-19.002275062380605,-19.246523986007006,19.947526787024664,5.663315230686466,11.5,6.0,2024-06-07 10:00:00+00:00,2024-06-07 10:45:00+00:00,2024-06-07 11:30:00+00:00,True,True,True,True,True,True,2024-06-07 06:30:00+00:00,-0.829869550858612,True,2024-06-07 07:45:00+00:00,-1.4038702358236472,True,2024-06-07 06:45:00+00:00,-0.37231291892943896,True,2024-06-07 08:00:00+00:00,-1.7442489236263816
2001,2024-06-10 15:30:00+00:00,2024-06-10 15:45:00+00:00,1,70035.9,70128.42142857143,185.0428571428576,-9.569250366710394,-9.75874274299388,12.140546591523186,0.5094958696826954,10.5,0.0,2024-06-10 15:45:00+00:00,,,True,True,True,True,True,True,2024-06-10 16:00:00+00:00,-1.4239168339380668,True,2024-06-10 16:15:00+00:00,-1.8113946383076942,True,2024-06-10 16:00:00+00:00,-1.4239168339380668,True,2024-06-10 16:15:00+00:00,-1.6894923762834575
2002,2024-06-11 03:30:00+00:00,2024-06-11 04:00:00+00:00,-1,68357.7,68216.99285714286,281.4142857142828,7.47578557287182,7.354581717346158,0.9068734453525417,7.878039494390673,0.0,11.5,2024-06-11 04:00:00+00:00,2024-06-11 04:00:00+00:00,2024-06-11 04:15:00+00:00,True,False,False,False,True,False,2024-06-11 15:30:00+00:00,7.354581717346158,False,2024-06-11 15:30:00+00:00,7.354581717346158,False,2024-06-11 15:30:00+00:00,7.354581717346158,False,2024-06-11 15:30:00+00:00,7.354581717346158
2005,2024-06-13 00:45:00+00:00,2024-06-13 01:00:00+00:00,-1,68331.0,68249.64285714286,162.71428571428572,3.1413520632133323,2.931629719051787,2.200526777875324,7.944249341527643,11.5,2.5,2024-06-13 01:15:00+00:00,2024-06-13 01:15:00+00:00,2024-06-13 01:45:00+00:00,True,True,True,True,True,False,2024-06-13 12:45:00+00:00,2.931629719051787,False,2024-06-13 12:45:00+00:00,2.931629719051787,False,2024-06-13 12:45:00+00:00,2.931629719051787,True,2024-06-13 12:30:00+00:00,-1.7097223441615834
2006,2024-06-13 14:30:00+00:00,2024-06-13 14:45:00+00:00,-1,67530.4,67351.55357142857,357.692857142858,1.4315454200530977,1.3373982317231259,0.8902789703856215,3.0765321405035837,0.0,1.25,2024-06-13 15:15:00+00:00,2024-06-13 15:15:00+00:00,2024-06-13 15:30:00+00:00,True,False,False,False,True,False,2024-06-14 02:30:00+00:00,1.3373982317231259,False,2024-06-14 02:30:00+00:00,1.3373982317231259,False,2024-06-14 02:30:00+00:00,1.3373982317231259,False,2024-06-14 02:30:00+00:00,1.3373982317231259
2007,2024-06-14 04:15:00+00:00,2024-06-14 04:30:00+00:00,-1,66830.8,66755.01071428572,151.57857142857185,9.509330380283677,9.289131014089811,4.034140709674357,9.712525328683816,9.0,11.75,2024-06-14 14:15:00+00:00,2024-06-14 14:15:00+00:00,2024-06-14 15:45:00+00:00,True,True,True,True,True,True,2024-06-14 05:15:00+00:00,-0.741310529663999,True,2024-06-14 05:30:00+00:00,-2.58589843786817,True,2024-06-14 05:15:00+00:00,-0.741310529663999,True,2024-06-14 05:30:00+00:00,-1.7201993661938844
2008,2024-06-14 16:15:00+00:00,2024-06-14 16:30:00+00:00,1,65313.6,65493.07142857143,358.942857142858,2.0059699116453222,1.914739413356697,1.227692430152024,3.219812146780231,0.5,5.0,2024-06-14 17:30:00+00:00,2024-06-14 20:15:00+00:00,2024-06-14 21:15:00+00:00,True,True,False,False,True,True,2024-06-14 16:30:00+00:00,-0.6608794674838809,True,2024-06-14 16:45:00+00:00,-0.6675657685266294,True,2024-06-14 16:45:00+00:00,-0.6675657685266294,False,2024-06-15 04:15:00+00:00,1.914739413356697
2010,2024-06-16 15:15:00+00:00,2024-06-16 15:30:00+00:00,1,66577.4,66638.91785714285,123.0357142857174,-2.5815094339621107,-2.8523207111754565,4.113584905660185,2.612104499274332,10.75,6.5,2024-06-16 15:45:00+00:00,2024-06-16 22:00:00+00:00,2024-06-16 22:00:00+00:00,True,True,True,True,True,True,2024-06-16 16:30:00+00:00,-0.9520594629897048,True,2024-06-16 16:45:00+00:00,-0.8114498838896578,True,2024-06-16 16:30:00+00:00,-0.9520594629897048,True,2024-06-16 20:00:00+00:00,-1.7708112772133753
2017,2024-06-20 04:45:00+00:00,2024-06-20 05:00:00+00:00,1,65278.5,65354.41785714286,151.8357142857151,-3.2305828668203103,-3.445797113891862,5.4560144893446525,7.327539163569612,11.25,6.5,2024-06-20 05:45:00+00:00,2024-06-20 05:45:00+00:00,2024-06-20 05:45:00+00:00,True,True,True,True,True,True,2024-06-20 13:45:00+00:00,-1.7670089499929105,True,2024-06-20 14:00:00+00:00,-3.8343749941195493,True,2024-06-20 05:15:00+00:00,-0.3608839088300072,True,2024-06-20 13:30:00+00:00,-1.7152142470715313
2018,2024-06-20 16:45:00+00:00,2024-06-20 17:00:00+00:00,-1,64863.9,64716.264285714286,295.27142857142826,0.2308529682132707,0.12126521602400163,1.6331946393149186,1.4097682519715524,1.25,11.0,2024-06-21 03:45:00+00:00,2024-06-21 03:45:00+00:00,,True,True,True,False,True,True,2024-06-20 17:00:00+00:00,-0.6095877521892752,True,2024-06-20 18:00:00+00:00,-0.9574033213991937,True,2024-06-20 17:15:00+00:00,-0.1920058662731587,True,2024-06-20 18:15:00+00:00,-1.6095877521892628
2019,2024-06-21 04:45:00+00:00,2024-06-21 05:00:00+00:00,-1,64648.1,64572.389285714286,151.42142857142866,6.141067974904471,5.927847197981031,0.947756969668391,7.998797113071384,2.25,8.75,2024-06-21 05:00:00+00:00,2024-06-21 07:45:00+00:00,2024-06-21 07:45:00+00:00,True,False,False,False,True,True,2024-06-21 06:00:00+00:00,-1.116730376432832,True,2024-06-21 07:15:00+00:00,-1.1603173380820049,True,2024-06-21 06:00:00+00:00,-1.116730376432832,False,2024-06-21 16:45:00+00:00,5.927847197981031
2021,2024-06-22 05:15:00+00:00,2024-06-22 05:30:00+00:00,1,64328.5,64368.43214285714,79.86428571428353,-1.171138538592258,-1.5741248770235365,2.2993023879796244,1.8978177265003755,3.75,2.25,2024-06-22 06:00:00+00:00,2024-06-22 06:30:00+00:00,2024-06-22 06:45:00+00:00,True,True,True,True,True,True,2024-06-22 08:30:00+00:00,-1.152159042125073,True,2024-06-22 08:45:00+00:00,-1.6517565736518018,True,2024-06-22 08:30:00+00:00,-1.152159042125073,True,2024-06-22 09:15:00+00:00,-1.9029863384312882
2024,2024-06-23 17:15:00+00:00,2024-06-23 17:30:00+00:00,1,64041.0,64091.28214285714,100.5642857142853,-14.729703814191389,-15.048362081824033,16.161623694864737,0.7469635627530767,11.75,1.75,2024-06-23 17:30:00+00:00,,,True,True,True,True,True,True,2024-06-23 20:15:00+00:00,-1.2860210064635098,True,2024-06-23 20:30:00+00:00,-3.5184238759855018,True,2024-06-23 18:15:00+00:00,-0.7490510512110038,True,2024-06-23 20:30:00+00:00,-1.818658267632656
2029,2024-06-26 05:15:00+00:00,2024-06-26 05:45:00+00:00,1,61575.5,61657.45714285714,163.91428571428438,-3.1892103887049457,-3.3772887397595053,5.048108767648642,1.8420777409796263,11.25,8.5,2024-06-26 07:30:00+00:00,2024-06-26 14:00:00+00:00,2024-06-26 14:00:00+00:00,True,True,True,True,True,True,2024-06-26 05:45:00+00:00,-0.9174665330312034,True,2024-06-26 06:45:00+00:00,-0.7472556214049076,True,2024-06-26 06:00:00+00:00,-0.5971771831967926,True,2024-06-26 08:15:00+00:00,-1.688078351054539
2032,2024-06-27 21:30:00+00:00,2024-06-27 21:45:00+00:00,-1,61578.5,61510.61785714286,135.764285714285,0.8147787657179253,0.5882441600463294,5.107249960540853,2.421239543326173,3.75,10.25,2024-06-28 07:30:00+00:00,2024-06-28 07:30:00+00:00,2024-06-28 07:45:00+00:00,True,True,True,True,True,True,2024-06-27 22:15:00+00:00,-0.9327744120586926,True,2024-06-27 22:30:00+00:00,-1.335678605250655,True,2024-06-27 22:00:00+00:00,-0.6631895222812515,True,2024-06-28 01:15:00+00:00,-1.7265346056715747
2033,2024-06-28 09:45:00+00:00,2024-06-28 10:00:00+00:00,-1,61530.2,61466.41785714286,127.5642857142853,8.631082367433798,8.390159065457203,3.148860518506079,11.197631446329613,2.5,10.0,2024-06-28 12:30:00+00:00,2024-06-28 12:30:00+00:00,2024-06-28 12:30:00+00:00,True,True,True,True,True,True,2024-06-28 10:30:00+00:00,-0.7456268128114977,True,2024-06-28 11:15:00+00:00,-1.9881375916904984,True,2024-06-28 10:15:00+00:00,-0.5041799232879846,True,2024-06-28 11:15:00+00:00,-1.7409233019766033
2037,2024-06-30 21:00:00+00:00,2024-06-30 21:15:00+00:00,1,61897.9,61976.989285714284,158.1785714285704,5.670241589523651,5.474333291939545,0.9583427410250487,11.525016933845198,0.5,4.75,2024-06-30 22:00:00+00:00,2024-06-30 22:15:00+00:00,2024-06-30 22:15:00+00:00,True,False,False,False,True,False,2024-07-01 09:00:00+00:00,5.474333291939545,False,2024-07-01 09:00:00+00:00,5.474333291939545,True,2024-06-30 21:30:00+00:00,-0.6383783811244009,False,2024-07-01 09:00:00+00:00,5.474333291939545
2040,2024-07-02 09:00:00+00:00,2024-07-02 09:15:00+00:00,-1,62742.0,62669.16071428572,145.6785714285704,5.087644030399665,4.872550073547494,3.420127482226049,5.966290757538676,4.25,6.75,2024-07-02 10:00:00+00:00,2024-07-02 10:00:00+00:00,2024-07-02 14:00:00+00:00,True,True,True,True,True,True,2024-07-02 11:15:00+00:00,-0.9429929517038143,True,2024-07-02 11:30:00+00:00,-1.0432135940181477,True,2024-07-02 10:45:00+00:00,-0.5338730693797223,True,2024-07-02 12:30:00+00:00,-1.7150939568521677
2041,2024-07-02 22:00:00+00:00,2024-07-02 22:15:00+00:00,-1,62042.0,61975.50357142857,132.99285714285568,12.899215854772134,12.666212726247506,2.2760352328266995,13.698506901552337,2.25,11.75,2024-07-03 01:00:00+00:00,2024-07-03 01:45:00+00:00,2024-07-03 01:45:00+00:00,True,True,True,True,True,True,2024-07-02 22:45:00+00:00,-1.052569163220392,True,2024-07-02 23:00:00+00:00,-1.512744253182242,True,2024-07-02 22:30:00+00:00,-0.6202151162790907,True,2024-07-02 23:00:00+00:00,-1.733003128524632
2042,2024-07-03 10:00:00+00:00,2024-07-03 10:15:00+00:00,-1,60260.0,60163.45,193.10000000000167,-0.3389435525634583,-0.4947266960124471,2.778612118073528,4.475142413257311,3.75,10.75,2024-07-03 10:15:00+00:00,2024-07-03 10:30:00+00:00,2024-07-03 10:30:00+00:00,True,True,True,True,True,True,2024-07-03 10:45:00+00:00,-1.2761870792335768,True,2024-07-03 11:00:00+00:00,-0.8986624805800252,True,2024-07-03 10:45:00+00:00,-1.2761870792335768,True,2024-07-03 11:15:00+00:00,-1.6557831434489834
2047,2024-07-06 02:00:00+00:00,2024-07-06 02:15:00+00:00,1,56176.0,56290.010714285716,228.02142857142823,1.8453936033580884,1.7219621981016902,1.2718572815838203,4.622325595965291,2.75,11.5,2024-07-06 02:30:00+00:00,2024-07-06 06:15:00+00:00,2024-07-06 07:00:00+00:00,True,True,False,False,True,True,2024-07-06 04:30:00+00:00,-0.8501644817216385,True,2024-07-06 04:45:00+00:00,-1.2198665773893524,True,2024-07-06 04:30:00+00:00,-0.8501644817216385,False,2024-07-06 14:00:00+00:00,1.7219621981016902
2050,2024-07-07 15:30:00+00:00,2024-07-07 15:45:00+00:00,-1,56840.5,56725.125,230.7500000000005,6.650162513542787,6.527247833152755,2.8042253521126574,10.756338028168997,2.25,9.5,2024-07-07 21:15:00+00:00,2024-07-07 21:15:00+00:00,2024-07-07 21:15:00+00:00,True,True,True,True,True,True,2024-07-07 16:00:00+00:00,-0.6528171722643603,True,2024-07-07 16:15:00+00:00,-1.0055799024918848,True,2024-07-07 16:00:00+00:00,-0.6528171722643603,True,2024-07-07 16:30:00+00:00,-1.622914680390029
2051,2024-07-08 03:30:00+00:00,2024-07-08 04:00:00+00:00,-1,55190.6,54967.75357142857,445.6928571428575,-2.3389345641617347,-2.400600072920168,7.252183598570443,0.1744555026683932,5.0,10.5,,,,True,True,True,True,True,True,2024-07-08 04:00:00+00:00,-0.6274058488388934,True,2024-07-08 04:15:00+00:00,-0.8537949380579295,True,2024-07-08 04:15:00+00:00,-0.8537949380579295,True,2024-07-08 05:00:00+00:00,-1.5616655087584355
2053,2024-07-09 04:30:00+00:00,2024-07-09 05:15:00+00:00,1,57173.7,57315.15714285714,282.91428571428696,0.8442233892143045,0.7429291809735455,1.5985659462734598,2.9848010502928597,9.75,9.0,2024-07-09 06:15:00+00:00,2024-07-09 06:15:00+00:00,2024-07-09 06:30:00+00:00,True,True,True,False,True,True,2024-07-09 07:45:00+00:00,-0.8529605382750841,False,2024-07-09 16:30:00+00:00,0.7429291809735455,True,2024-07-09 05:30:00+00:00,-0.20682844374871834,True,2024-07-09 15:00:00+00:00,-1.601294208240759
