flow_id,signal_time,side,origin,entry,atr14,extension_parent_reaccept_time,extension_time,residual_atr,failure_time,origin_reclaim_time,full_reaccept_time,extra_bad_closes_before_reaccept,accept_time,recon_failure_time,recon_reaccept_time,cycle_count,bad_closes,signal_to_accept_h,accept_to_failure_h,failure_to_origin_reclaim_h,failure_to_full_reaccept_h,reaccept_to_extension_h,signal_to_extension_h,accept_to_extension_h,cycle_count_accept_to_extension,origin_bad_close_count_accept_to_extension,clock_order_valid,failure_parity,reaccept_parity
309,2021-06-18 14:30:00+00:00,-1,36652.76,36500.78785714286,303.9442857142858,2021-06-18 15:15:00+00:00,2021-06-18 15:45:00+00:00,2.4998519465503604,2021-06-18 15:00:00+00:00,2021-06-18 15:15:00+00:00,2021-06-18 15:15:00+00:00,0,2021-06-18 14:45:00+00:00,,,0.0,1.0,0.25,0.25,0.25,0.25,0.5,1.25,1.0,0.0,1.0,True,False,False
311,2021-06-19 23:15:00+00:00,-1,35632.17,35536.13857142857,192.06285714285747,2021-06-20 02:00:00+00:00,2021-06-20 02:15:00+00:00,7.758538871202861,2021-06-20 01:30:00+00:00,2021-06-20 02:00:00+00:00,2021-06-20 02:00:00+00:00,1,2021-06-19 23:30:00+00:00,2021-06-20 01:30:00+00:00,2021-06-20 02:00:00+00:00,1.0,3.0,0.25,2.0,0.5,0.5,0.25,3.0,2.75,1.0,3.0,True,True,True
323,2021-06-27 05:00:00+00:00,1,33067.01,33203.05285714286,272.08571428571514,2021-06-27 07:30:00+00:00,2021-06-27 07:45:00+00:00,-1.3344534285414171,2021-06-27 05:45:00+00:00,2021-06-27 06:00:00+00:00,2021-06-27 07:30:00+00:00,3,2021-06-27 05:15:00+00:00,2021-06-27 05:45:00+00:00,2021-06-27 07:30:00+00:00,1.0,5.0,0.25,0.5,0.25,1.75,0.25,2.75,2.5,1.0,5.0,True,True,True
325,2021-06-28 13:30:00+00:00,-1,34307.11,34181.82357142857,250.572857142858,2021-06-28 17:30:00+00:00,2021-06-28 18:30:00+00:00,-2.1010370522403075,2021-06-28 14:15:00+00:00,2021-06-28 14:30:00+00:00,2021-06-28 17:30:00+00:00,11,2021-06-28 13:45:00+00:00,2021-06-28 14:15:00+00:00,2021-06-28 17:30:00+00:00,1.0,13.0,0.25,0.5,0.25,3.25,1.0,5.0,4.75,1.0,13.0,True,True,True
328,2021-06-30 06:15:00+00:00,-1,35043.92,34909.574642857144,268.69071428571414,2021-06-30 08:45:00+00:00,2021-06-30 09:00:00+00:00,0.6008740798634828,2021-06-30 07:45:00+00:00,2021-06-30 08:45:00+00:00,2021-06-30 08:45:00+00:00,3,2021-06-30 06:30:00+00:00,2021-06-30 07:45:00+00:00,2021-06-30 08:45:00+00:00,1.0,5.0,0.25,1.25,1.0,1.0,0.25,2.75,2.5,1.0,5.0,True,True,True
329,2021-06-30 18:30:00+00:00,-1,34837.9,34724.504642857144,226.79071428571427,2021-06-30 20:45:00+00:00,2021-06-30 21:00:00+00:00,2.098760027337996,2021-06-30 20:15:00+00:00,2021-06-30 20:45:00+00:00,2021-06-30 20:45:00+00:00,1,2021-06-30 18:45:00+00:00,2021-06-30 20:15:00+00:00,2021-06-30 20:45:00+00:00,1.0,3.0,0.25,1.5,0.5,0.5,0.25,2.5,2.25,1.0,3.0,True,True,True
330,2021-07-01 07:00:00+00:00,1,33498.14,33599.01571428571,201.7514285714273,2021-07-01 11:45:00+00:00,2021-07-01 12:00:00+00:00,-2.690595216178346,2021-07-01 08:00:00+00:00,2021-07-01 11:15:00+00:00,2021-07-01 11:45:00+00:00,12,2021-07-01 07:30:00+00:00,2021-07-01 08:00:00+00:00,2021-07-01 11:45:00+00:00,1.0,15.0,0.5,0.5,3.25,3.75,0.25,5.0,4.5,1.0,15.0,True,True,True
336,2021-07-05 14:00:00+00:00,1,33610.0,33722.65107142857,225.30214285714308,2021-07-05 18:00:00+00:00,2021-07-05 18:15:00+00:00,-0.4964983530052941,2021-07-05 15:30:00+00:00,2021-07-05 16:00:00+00:00,2021-07-05 18:00:00+00:00,4,2021-07-05 15:00:00+00:00,2021-07-05 15:30:00+00:00,2021-07-05 18:00:00+00:00,1.0,6.0,1.0,0.5,0.5,2.5,0.25,4.25,3.25,1.0,6.0,True,True,True
339,2021-07-07 07:00:00+00:00,1,34751.04,34827.595714285715,153.1114285714284,2021-07-07 11:00:00+00:00,2021-07-07 11:15:00+00:00,-1.743249547481779,2021-07-07 09:15:00+00:00,2021-07-07 09:30:00+00:00,2021-07-07 11:00:00+00:00,5,2021-07-07 07:15:00+00:00,2021-07-07 09:15:00+00:00,2021-07-07 11:00:00+00:00,1.0,8.0,0.25,2.0,0.25,1.75,0.25,4.25,4.0,1.0,8.0,True,True,True
342,2021-07-09 02:15:00+00:00,1,32825.01,32929.30464285715,208.5892857142857,2021-07-09 09:15:00+00:00,2021-07-09 09:30:00+00:00,2.008016436948848,2021-07-09 08:15:00+00:00,2021-07-09 09:00:00+00:00,2021-07-09 09:15:00+00:00,2,2021-07-09 02:45:00+00:00,2021-07-09 08:15:00+00:00,2021-07-09 09:15:00+00:00,1.0,6.0,0.5,5.5,0.75,1.0,0.25,7.25,6.75,1.0,6.0,True,True,True
343,2021-07-09 14:15:00+00:00,1,33452.45,33546.98499999999,189.0699999999992,2021-07-09 21:30:00+00:00,2021-07-09 21:45:00+00:00,0.7437985931137279,2021-07-09 18:15:00+00:00,2021-07-09 20:30:00+00:00,2021-07-09 21:30:00+00:00,8,2021-07-09 14:45:00+00:00,2021-07-09 18:15:00+00:00,2021-07-09 21:30:00+00:00,1.0,11.0,0.5,3.5,2.25,3.25,0.25,7.5,7.0,1.0,11.0,True,True,True
346,2021-07-12 14:45:00+00:00,-1,33405.94,33332.41821428572,147.04357142857148,2021-07-12 16:00:00+00:00,2021-07-12 16:15:00+00:00,1.3055751210768771,2021-07-12 15:15:00+00:00,2021-07-12 15:30:00+00:00,2021-07-12 16:00:00+00:00,0,2021-07-12 15:00:00+00:00,,,0.0,1.0,0.25,0.25,0.25,0.75,0.25,1.5,1.25,0.0,1.0,True,False,False
348,2021-07-13 20:15:00+00:00,-1,32474.51,32392.794285714284,163.43142857142837,2021-07-14 01:00:00+00:00,2021-07-14 01:15:00+00:00,2.042132130557143,2021-07-13 21:30:00+00:00,2021-07-14 00:45:00+00:00,2021-07-14 01:00:00+00:00,12,2021-07-13 20:30:00+00:00,2021-07-13 21:30:00+00:00,2021-07-14 01:00:00+00:00,1.0,15.0,0.25,1.0,3.25,3.5,0.25,5.0,4.75,1.0,15.0,True,True,True
352,2021-07-16 05:15:00+00:00,1,31737.84,31799.13321428572,122.58642857142851,2021-07-16 13:15:00+00:00,2021-07-16 13:30:00+00:00,0.8922975626525529,2021-07-16 06:30:00+00:00,2021-07-16 07:45:00+00:00,2021-07-16 13:15:00+00:00,24,2021-07-16 05:30:00+00:00,2021-07-16 06:30:00+00:00,2021-07-16 13:15:00+00:00,1.0,26.0,0.25,1.0,1.25,6.75,0.25,8.25,8.0,1.0,26.0,True,True,True
359,2021-07-20 05:45:00+00:00,1,29708.74,29811.55285714286,205.62571428571468,2021-07-20 15:15:00+00:00,2021-07-20 15:30:00+00:00,-1.3586127360391314,2021-07-20 08:45:00+00:00,2021-07-20 12:30:00+00:00,2021-07-20 15:15:00+00:00,22,2021-07-20 07:00:00+00:00,2021-07-20 08:45:00+00:00,2021-07-20 15:15:00+00:00,1.0,24.0,1.25,1.75,3.75,6.5,0.25,9.75,8.5,1.0,24.0,True,True,True
361,2021-07-21 17:00:00+00:00,1,32013.83,32119.441071428573,211.22214285714315,2021-07-21 23:30:00+00:00,2021-07-21 23:45:00+00:00,-1.2187270679819169,2021-07-21 19:00:00+00:00,2021-07-21 22:15:00+00:00,2021-07-21 23:30:00+00:00,13,2021-07-21 17:15:00+00:00,2021-07-21 19:00:00+00:00,2021-07-21 23:30:00+00:00,1.0,15.0,0.25,1.75,3.25,4.5,0.25,6.75,6.5,1.0,15.0,True,True,True
362,2021-07-22 11:30:00+00:00,1,31890.79,31964.6275,147.67499999999927,2021-07-22 12:30:00+00:00,2021-07-22 12:45:00+00:00,1.802302353140368,2021-07-22 12:00:00+00:00,2021-07-22 12:30:00+00:00,2021-07-22 12:30:00+00:00,1,2021-07-22 11:45:00+00:00,2021-07-22 12:15:00+00:00,2021-07-22 12:30:00+00:00,1.0,2.0,0.25,0.25,0.5,0.5,0.25,1.25,1.0,1.0,2.0,True,False,True
370,2021-07-28 04:00:00+00:00,1,39728.99,39926.28785714285,394.59571428571456,2021-07-28 09:45:00+00:00,2021-07-28 10:00:00+00:00,-0.8200690037180742,2021-07-28 06:30:00+00:00,2021-07-28 07:30:00+00:00,2021-07-28 09:45:00+00:00,7,2021-07-28 04:45:00+00:00,2021-07-28 06:30:00+00:00,2021-07-28 09:45:00+00:00,1.0,9.0,0.75,1.75,1.0,3.25,0.25,6.0,5.25,1.0,9.0,True,True,True
373,2021-07-30 05:30:00+00:00,-1,39719.54,39648.697857142855,141.68428571428427,2021-07-30 08:30:00+00:00,2021-07-30 08:45:00+00:00,4.044525554804975,2021-07-30 06:30:00+00:00,2021-07-30 08:00:00+00:00,2021-07-30 08:30:00+00:00,5,2021-07-30 06:00:00+00:00,2021-07-30 06:30:00+00:00,2021-07-30 08:30:00+00:00,1.0,7.0,0.5,0.5,1.5,2.0,0.25,3.25,2.75,1.0,7.0,True,True,True
375,2021-08-01 07:30:00+00:00,-1,41772.59,41676.19178571428,192.79642857142863,2021-08-01 10:45:00+00:00,2021-08-01 11:00:00+00:00,0.8583331789637545,2021-08-01 09:15:00+00:00,2021-08-01 10:15:00+00:00,2021-08-01 10:45:00+00:00,3,2021-08-01 07:45:00+00:00,2021-08-01 09:15:00+00:00,2021-08-01 10:45:00+00:00,1.0,5.0,0.25,1.5,1.0,1.5,0.25,3.5,3.25,1.0,5.0,True,True,True
376,2021-08-01 23:00:00+00:00,-1,40249.98,40100.00535714286,299.9492857142853,2021-08-02 07:30:00+00:00,2021-08-02 08:00:00+00:00,1.4988224199805205,2021-08-02 07:00:00+00:00,2021-08-02 07:15:00+00:00,2021-08-02 07:30:00+00:00,0,2021-08-01 23:15:00+00:00,2021-08-02 07:00:00+00:00,2021-08-02 07:30:00+00:00,1.0,2.0,0.25,7.75,0.25,0.5,0.5,9.0,8.75,1.0,2.0,True,True,True
387,2021-08-10 11:00:00+00:00,-1,45510.15,45372.3125,275.6749999999993,2021-08-10 14:30:00+00:00,2021-08-10 14:45:00+00:00,-0.4517094404643213,2021-08-10 12:15:00+00:00,2021-08-10 14:15:00+00:00,2021-08-10 14:30:00+00:00,7,2021-08-10 11:30:00+00:00,2021-08-10 12:15:00+00:00,2021-08-10 14:30:00+00:00,1.0,9.0,0.5,0.75,2.0,2.25,0.25,3.75,3.25,1.0,9.0,True,True,True
396,2021-08-16 14:00:00+00:00,-1,46429.41,46297.40071428572,264.0185714285721,2021-08-16 19:15:00+00:00,2021-08-16 19:45:00+00:00,-0.5488196176675677,2021-08-16 18:00:00+00:00,2021-08-16 18:30:00+00:00,2021-08-16 19:15:00+00:00,2,2021-08-16 14:30:00+00:00,2021-08-16 18:00:00+00:00,2021-08-16 19:15:00+00:00,1.0,6.0,0.5,3.5,0.5,1.25,0.5,5.75,5.25,1.0,6.0,True,True,True
397,2021-08-17 03:30:00+00:00,-1,46490.01,46364.920000000006,250.1799999999997,2021-08-17 14:00:00+00:00,2021-08-17 14:15:00+00:00,2.083979534735033,2021-08-17 09:30:00+00:00,2021-08-17 13:00:00+00:00,2021-08-17 14:00:00+00:00,15,2021-08-17 04:15:00+00:00,2021-08-17 09:30:00+00:00,2021-08-17 14:00:00+00:00,1.0,17.0,0.75,5.25,3.5,4.5,0.25,10.75,10.0,1.0,17.0,True,True,True
399,2021-08-18 03:30:00+00:00,1,44835.01,44992.00964285714,313.9992857142856,2021-08-18 12:45:00+00:00,2021-08-18 13:00:00+00:00,0.6974242434582584,2021-08-18 12:00:00+00:00,2021-08-18 12:15:00+00:00,2021-08-18 12:45:00+00:00,0,2021-08-18 03:45:00+00:00,2021-08-18 12:00:00+00:00,2021-08-18 12:45:00+00:00,1.0,2.0,0.25,8.25,0.25,0.75,0.25,9.5,9.25,1.0,2.0,True,True,True
402,2021-08-19 15:30:00+00:00,1,45641.85,45764.79071428572,245.88142857142927,2021-08-19 18:15:00+00:00,2021-08-19 18:30:00+00:00,5.027946106427559,2021-08-19 17:00:00+00:00,2021-08-19 17:15:00+00:00,2021-08-19 18:15:00+00:00,0,2021-08-19 15:45:00+00:00,2021-08-19 17:00:00+00:00,2021-08-19 18:15:00+00:00,1.0,3.0,0.25,1.25,0.25,1.25,0.25,3.0,2.75,1.0,3.0,True,True,True
403,2021-08-20 03:30:00+00:00,1,47124.01,47234.647142857146,221.2742857142865,2021-08-20 09:30:00+00:00,2021-08-20 09:45:00+00:00,5.48317537380881,2021-08-20 05:15:00+00:00,2021-08-20 05:45:00+00:00,2021-08-20 09:30:00+00:00,11,2021-08-20 04:15:00+00:00,2021-08-20 05:15:00+00:00,2021-08-20 09:30:00+00:00,1.0,13.0,0.75,1.0,0.5,4.25,0.25,6.25,5.5,1.0,13.0,True,True,True
404,2021-08-20 15:30:00+00:00,1,48558.57,48703.95821428571,290.7764285714288,2021-08-20 19:30:00+00:00,2021-08-20 20:30:00+00:00,0.0717168565933215,2021-08-20 18:30:00+00:00,2021-08-20 19:15:00+00:00,2021-08-20 19:30:00+00:00,2,2021-08-20 15:45:00+00:00,2021-08-20 18:30:00+00:00,2021-08-20 19:30:00+00:00,1.0,4.0,0.25,2.75,0.75,1.0,1.0,5.0,4.75,1.0,4.0,True,True,True
410,2021-08-24 21:30:00+00:00,-1,48251.47,48137.889285714286,227.16142857142768,2021-08-24 23:15:00+00:00,2021-08-24 23:30:00+00:00,3.527441152610162,2021-08-24 22:15:00+00:00,2021-08-24 22:30:00+00:00,2021-08-24 23:15:00+00:00,2,2021-08-24 21:45:00+00:00,2021-08-24 22:15:00+00:00,2021-08-24 23:15:00+00:00,1.0,4.0,0.25,0.5,0.25,1.0,0.25,2.0,1.75,1.0,4.0,True,True,True
413,2021-08-26 09:30:00+00:00,-1,46883.42,46736.279285714285,294.2814285714293,2021-08-26 12:00:00+00:00,2021-08-26 12:15:00+00:00,-2.004650553163389,2021-08-26 10:30:00+00:00,2021-08-26 11:45:00+00:00,2021-08-26 12:00:00+00:00,4,2021-08-26 10:00:00+00:00,2021-08-26 10:30:00+00:00,2021-08-26 12:00:00+00:00,1.0,7.0,0.5,0.5,1.25,1.5,0.25,2.75,2.25,1.0,7.0,True,True,True
422,2021-08-31 21:45:00+00:00,-1,46952.02,46855.58,192.8799999999989,2021-09-01 00:45:00+00:00,2021-09-01 01:00:00+00:00,-4.815999585234389,2021-08-31 23:00:00+00:00,2021-09-01 00:45:00+00:00,2021-09-01 00:45:00+00:00,6,2021-08-31 22:15:00+00:00,2021-08-31 23:00:00+00:00,2021-09-01 00:45:00+00:00,1.0,8.0,0.5,0.75,1.75,1.75,0.25,3.25,2.75,1.0,8.0,True,True,True
427,2021-09-03 10:00:00+00:00,1,50050.0,50172.15107142857,244.3021428571421,2021-09-03 11:45:00+00:00,2021-09-03 12:00:00+00:00,-2.146080819126175,2021-09-03 11:00:00+00:00,2021-09-03 11:45:00+00:00,2021-09-03 11:45:00+00:00,2,2021-09-03 10:15:00+00:00,2021-09-03 11:00:00+00:00,2021-09-03 11:45:00+00:00,1.0,4.0,0.25,0.75,0.75,0.75,0.25,2.0,1.75,1.0,4.0,True,True,True
435,2021-09-08 08:45:00+00:00,1,45988.0,46246.20571428572,516.4114285714277,2021-09-08 16:15:00+00:00,2021-09-08 16:30:00+00:00,-0.8766487407604391,2021-09-08 14:45:00+00:00,2021-09-08 15:00:00+00:00,2021-09-08 16:15:00+00:00,0,2021-09-08 09:45:00+00:00,2021-09-08 14:45:00+00:00,2021-09-08 16:15:00+00:00,1.0,2.0,1.0,5.0,0.25,1.5,0.25,7.75,6.75,1.0,2.0,True,True,True
448,2021-09-17 11:45:00+00:00,-1,47416.58,47317.72035714286,197.7192857142852,2021-09-17 13:15:00+00:00,2021-09-17 13:30:00+00:00,-0.4261055536889986,2021-09-17 12:30:00+00:00,2021-09-17 13:00:00+00:00,2021-09-17 13:15:00+00:00,1,2021-09-17 12:00:00+00:00,2021-09-17 12:30:00+00:00,2021-09-17 13:15:00+00:00,1.0,3.0,0.25,0.5,0.5,0.75,0.25,1.75,1.5,1.0,3.0,True,True,True
450,2021-09-18 21:15:00+00:00,-1,48095.0,48017.05392857143,155.89214285714272,2021-09-19 00:30:00+00:00,2021-09-19 00:45:00+00:00,-1.352679737364214,2021-09-18 23:15:00+00:00,2021-09-19 00:15:00+00:00,2021-09-19 00:30:00+00:00,3,2021-09-18 21:30:00+00:00,2021-09-18 23:15:00+00:00,2021-09-19 00:30:00+00:00,1.0,5.0,0.25,1.75,1.0,1.25,0.25,3.5,3.25,1.0,5.0,True,True,True
451,2021-09-19 12:00:00+00:00,-1,47404.9,47320.56714285714,168.66571428571427,2021-09-19 22:15:00+00:00,2021-09-19 22:30:00+00:00,0.5032100689444478,2021-09-19 14:15:00+00:00,2021-09-19 17:30:00+00:00,2021-09-19 22:15:00+00:00,26,2021-09-19 12:15:00+00:00,2021-09-19 14:15:00+00:00,2021-09-19 22:15:00+00:00,1.0,28.0,0.25,2.0,3.25,8.0,0.25,10.5,10.25,1.0,28.0,True,True,True
452,2021-09-20 00:30:00+00:00,-1,47044.16,46920.452142857146,247.4157142857148,2021-09-20 02:30:00+00:00,2021-09-20 02:45:00+00:00,14.39679890987405,2021-09-20 01:15:00+00:00,2021-09-20 02:15:00+00:00,2021-09-20 02:30:00+00:00,3,2021-09-20 00:45:00+00:00,2021-09-20 01:15:00+00:00,2021-09-20 02:30:00+00:00,1.0,5.0,0.25,0.5,1.0,1.25,0.25,2.25,2.0,1.0,5.0,True,True,True
453,2021-09-20 12:30:00+00:00,1,43234.75,43517.43571428571,565.3714285714294,2021-09-20 19:30:00+00:00,2021-09-20 19:45:00+00:00,-3.334323832625823,2021-09-20 19:15:00+00:00,2021-09-20 19:30:00+00:00,2021-09-20 19:30:00+00:00,0,2021-09-20 12:45:00+00:00,2021-09-20 19:15:00+00:00,2021-09-20 19:30:00+00:00,1.0,2.0,0.25,6.5,0.25,0.25,0.25,7.25,7.0,1.0,2.0,True,True,True
455,2021-09-21 13:00:00+00:00,1,42939.89,43072.404285714285,265.028571428571,2021-09-21 15:30:00+00:00,2021-09-21 16:00:00+00:00,-5.454199008193186,2021-09-21 14:15:00+00:00,2021-09-21 15:30:00+00:00,2021-09-21 15:30:00+00:00,4,2021-09-21 13:15:00+00:00,2021-09-21 14:15:00+00:00,2021-09-21 15:30:00+00:00,1.0,6.0,0.25,1.0,1.25,1.25,0.5,3.0,2.75,1.0,6.0,True,True,True
456,2021-09-22 02:15:00+00:00,1,41933.62,42188.01892857143,508.7978571428565,2021-09-22 06:30:00+00:00,2021-09-22 07:30:00+00:00,0.087406309269609,2021-09-22 04:45:00+00:00,2021-09-22 05:00:00+00:00,2021-09-22 06:30:00+00:00,1,2021-09-22 02:45:00+00:00,2021-09-22 04:45:00+00:00,2021-09-22 06:30:00+00:00,1.0,3.0,0.5,2.0,0.25,1.75,1.0,5.25,4.75,1.0,3.0,True,True,True
462,2021-09-26 04:15:00+00:00,-1,42049.46,41926.42392857143,246.07214285714144,2021-09-26 07:15:00+00:00,2021-09-26 07:30:00+00:00,-6.0820055674729865,2021-09-26 05:00:00+00:00,2021-09-26 06:00:00+00:00,2021-09-26 07:15:00+00:00,5,2021-09-26 04:30:00+00:00,2021-09-26 05:00:00+00:00,2021-09-26 07:15:00+00:00,1.0,7.0,0.25,0.5,1.0,2.25,0.25,3.25,3.0,1.0,7.0,True,True,True
464,2021-09-27 14:45:00+00:00,-1,43181.27,43036.27071428571,289.99857142857167,2021-09-27 17:15:00+00:00,2021-09-27 20:00:00+00:00,1.693806373430397,2021-09-27 16:00:00+00:00,2021-09-27 16:30:00+00:00,2021-09-27 17:15:00+00:00,1,2021-09-27 15:00:00+00:00,2021-09-27 16:00:00+00:00,2021-09-27 17:15:00+00:00,1.0,3.0,0.25,1.0,0.5,1.25,2.75,5.25,5.0,1.0,3.0,True,True,True
466,2021-09-28 17:30:00+00:00,1,41350.31,41472.76535714285,244.9107142857148,2021-09-29 00:30:00+00:00,2021-09-29 00:45:00+00:00,2.444847247539204,2021-09-28 23:45:00+00:00,2021-09-29 00:15:00+00:00,2021-09-29 00:30:00+00:00,1,2021-09-28 18:15:00+00:00,2021-09-28 23:45:00+00:00,2021-09-29 00:30:00+00:00,1.0,3.0,0.75,5.5,0.5,0.75,0.25,7.25,6.5,1.0,3.0,True,True,True
468,2021-09-29 18:45:00+00:00,-1,41300.0,41190.34464285714,219.3107142857137,2021-09-29 20:00:00+00:00,2021-09-29 20:15:00+00:00,-10.408569055645176,2021-09-29 19:15:00+00:00,2021-09-29 19:30:00+00:00,2021-09-29 20:00:00+00:00,0,2021-09-29 19:00:00+00:00,,,0.0,1.0,0.25,0.25,0.25,0.75,0.25,1.5,1.25,0.0,1.0,True,False,False
484,2021-10-11 15:45:00+00:00,1,57500.0,57641.67571428572,283.35142857142847,2021-10-11 19:30:00+00:00,2021-10-11 19:45:00+00:00,-3.67067649461044,2021-10-11 16:30:00+00:00,2021-10-11 19:00:00+00:00,2021-10-11 19:30:00+00:00,9,2021-10-11 16:00:00+00:00,2021-10-11 16:30:00+00:00,2021-10-11 19:30:00+00:00,1.0,11.0,0.25,0.5,2.5,3.0,0.25,4.0,3.75,1.0,11.0,True,True,True
485,2021-10-12 10:30:00+00:00,-1,57137.58,57009.25642857143,256.6471428571432,2021-10-12 12:15:00+00:00,2021-10-12 12:30:00+00:00,2.10383350124966,2021-10-12 11:00:00+00:00,2021-10-12 12:00:00+00:00,2021-10-12 12:15:00+00:00,3,2021-10-12 10:45:00+00:00,2021-10-12 11:15:00+00:00,2021-10-12 12:15:00+00:00,1.0,4.0,0.25,0.25,1.0,1.25,0.25,2.0,1.75,1.0,4.0,True,False,True
486,2021-10-12 23:00:00+00:00,-1,56370.27,56155.6475,429.245,2021-10-13 04:45:00+00:00,2021-10-13 05:30:00+00:00,2.6382718494100192,2021-10-13 00:45:00+00:00,2021-10-13 01:00:00+00:00,2021-10-13 04:45:00+00:00,1,2021-10-12 23:45:00+00:00,2021-10-13 00:45:00+00:00,2021-10-13 04:45:00+00:00,1.0,3.0,0.75,1.0,0.25,4.0,0.75,6.5,5.75,1.0,3.0,True,True,True
491,2021-10-15 20:00:00+00:00,1,61464.87,61630.13857142857,330.5371428571437,2021-10-15 23:45:00+00:00,2021-10-16 00:00:00+00:00,0.9011781688679908,2021-10-15 22:00:00+00:00,2021-10-15 23:30:00+00:00,2021-10-15 23:45:00+00:00,5,2021-10-15 20:15:00+00:00,2021-10-15 22:00:00+00:00,2021-10-15 23:45:00+00:00,1.0,8.0,0.25,1.75,1.5,1.75,0.25,4.0,3.75,1.0,8.0,True,True,True
495,2021-10-18 09:45:00+00:00,-1,61295.23,61060.015,470.4300000000003,2021-10-18 11:30:00+00:00,2021-10-18 11:45:00+00:00,-2.10324596645622,2021-10-18 10:45:00+00:00,2021-10-18 11:30:00+00:00,2021-10-18 11:30:00+00:00,2,2021-10-18 10:00:00+00:00,2021-10-18 10:45:00+00:00,2021-10-18 11:30:00+00:00,1.0,4.0,0.25,0.75,0.75,0.75,0.25,2.0,1.75,1.0,4.0,True,True,True
499,2021-10-21 00:30:00+00:00,-1,65940.0,65821.48071428572,237.03857142857305,2021-10-21 10:45:00+00:00,2021-10-21 11:00:00+00:00,2.5459629837217586,2021-10-21 09:15:00+00:00,2021-10-21 10:45:00+00:00,2021-10-21 10:45:00+00:00,5,2021-10-21 00:45:00+00:00,2021-10-21 09:15:00+00:00,2021-10-21 10:45:00+00:00,1.0,8.0,0.25,8.5,1.5,1.5,0.25,10.5,10.25,1.0,8.0,True,True,True
500,2021-10-21 12:30:00+00:00,-1,65099.47,64838.81785714286,521.3042857142874,2021-10-21 13:45:00+00:00,2021-10-21 14:00:00+00:00,3.1731097549278737,2021-10-21 13:30:00+00:00,2021-10-21 13:45:00+00:00,2021-10-21 13:45:00+00:00,0,2021-10-21 12:45:00+00:00,2021-10-21 13:30:00+00:00,2021-10-21 13:45:00+00:00,1.0,2.0,0.25,0.75,0.25,0.25,0.25,1.5,1.25,1.0,2.0,True,True,True
501,2021-10-22 03:30:00+00:00,-1,63300.0,63144.2625,311.47499999999906,2021-10-22 10:15:00+00:00,2021-10-22 10:30:00+00:00,6.176242074002733,2021-10-22 08:00:00+00:00,2021-10-22 09:30:00+00:00,2021-10-22 10:15:00+00:00,6,2021-10-22 04:15:00+00:00,2021-10-22 08:00:00+00:00,2021-10-22 10:15:00+00:00,1.0,8.0,0.75,3.75,1.5,2.25,0.25,7.0,6.25,1.0,8.0,True,True,True
502,2021-10-22 15:30:00+00:00,-1,61064.78,60808.02107142857,513.5178571428577,2021-10-22 17:15:00+00:00,2021-10-22 17:30:00+00:00,-1.255843099071534,2021-10-22 16:30:00+00:00,2021-10-22 17:15:00+00:00,2021-10-22 17:15:00+00:00,2,2021-10-22 15:45:00+00:00,2021-10-22 16:30:00+00:00,2021-10-22 17:15:00+00:00,1.0,4.0,0.25,0.75,0.75,0.75,0.25,2.0,1.75,1.0,4.0,True,True,True
504,2021-10-23 19:15:00+00:00,-1,61095.46,60986.51535714285,217.889285714286,2021-10-24 02:15:00+00:00,2021-10-24 02:30:00+00:00,0.2696815223983085,2021-10-23 22:15:00+00:00,2021-10-23 22:45:00+00:00,2021-10-24 02:15:00+00:00,11,2021-10-23 19:30:00+00:00,2021-10-23 22:15:00+00:00,2021-10-24 02:15:00+00:00,1.0,15.0,0.25,2.75,0.5,4.0,0.25,7.25,7.0,1.0,15.0,True,True,True
510,2021-10-26 22:30:00+00:00,-1,60360.08,60128.842142857146,462.4757142857135,2021-10-27 07:30:00+00:00,2021-10-27 08:00:00+00:00,2.050538561098203,2021-10-26 23:15:00+00:00,2021-10-26 23:45:00+00:00,2021-10-27 07:30:00+00:00,31,2021-10-26 22:45:00+00:00,2021-10-26 23:15:00+00:00,2021-10-27 07:30:00+00:00,1.0,33.0,0.25,0.5,0.5,8.25,0.5,9.5,9.25,1.0,33.0,True,True,True
513,2021-10-28 11:00:00+00:00,1,60891.07,61072.515,362.8900000000005,2021-10-28 19:45:00+00:00,2021-10-28 20:00:00+00:00,-1.621455537490687,2021-10-28 18:45:00+00:00,2021-10-28 19:45:00+00:00,2021-10-28 19:45:00+00:00,3,2021-10-28 12:00:00+00:00,2021-10-28 18:45:00+00:00,2021-10-28 19:45:00+00:00,1.0,5.0,1.0,6.75,1.0,1.0,0.25,9.0,8.0,1.0,5.0,True,True,True
521,2021-11-01 17:15:00+00:00,-1,60890.0,60773.328571428574,233.3428571428563,2021-11-01 20:30:00+00:00,2021-11-01 20:45:00+00:00,-3.510211828088632,2021-11-01 19:15:00+00:00,2021-11-01 20:30:00+00:00,2021-11-01 20:30:00+00:00,4,2021-11-01 18:00:00+00:00,2021-11-01 19:15:00+00:00,2021-11-01 20:30:00+00:00,1.0,6.0,0.75,1.25,1.25,1.25,0.25,3.5,2.75,1.0,6.0,True,True,True
